SRX5400235,123,21
SRX5400236,117,21
SRX5400237,120,20
SRX5400238,126,21
SRX5400239,121,21
SRX5400240,119,20
SRX5400241,115,22
SRX5400242,119,22
SRX5400243,115,20
SRX5400244,118,20
SRX5400245,122,21
SRX5400246,121,21
SRX5400247,160,25
SRX5400248,9,1
SRX5400249,119,20
SRX5400250,121,21
SRX5400251,118,22
SRX5400252,183,28
SRX5400253,186,35
SRX5400255,180,28
SRX5400257,183,29
SRX5400258,148,26
SRX5400259,120,22
SRX5400260,145,23
SRX5400261,153,28
SRX5400262,119,22
SRX5400263,120,20
SRX5400264,120,21
SRX5400265,120,22
SRX5400266,118,20
SRX5400267,119,20
SRX5400268,118,23
SRX5400269,118,23
SRX5400270,118,22
SRX5400271,117,24
SRX5400272,122,23
SRX5400275,122,26
SRX5400276,122,27
SRX5400277,131,22
SRX5400278,138,32
SRX5400280,139,27
SRX5400281,145,28
SRX5400283,134,27
SRX5400286,185,36
SRX5400287,124,20
SRX5400288,142,24
SRX5400289,135,22
SRX5400290,124,20
SRX5400291,124,21
SRX5400296,128,21
SRX5400297,127,20
SRX5400299,116,20
SRX5400300,137,23
SRX5400301,124,22
SRX5400303,122,22
SRX5400304,118,23
SRX5400305,113,22
SRX5400306,114,22
SRX5400307,114,20
SRX5400308,116,20
SRX5400309,122,21
SRX5400310,136,22
SRX5400311,119,21
SRX5400312,129,23
SRX5400313,120,20
SRX5400314,118,20
SRX5400315,121,21
SRX5400316,122,24
SRX5400317,121,21
SRX5400324,123,21
SRX5400325,118,22
SRX5400327,120,21
SRX5400328,141,24
SRX5400329,134,20
SRX5400330,134,20
SRX5400331,124,26
SRX5400332,131,23
SRX5400333,152,30
SRX5400334,121,21
SRX5400335,131,23
SRX5400339,137,23
SRX5400340,130,22
SRX5400341,126,21
SRX5400342,123,20
SRX5400343,125,21
SRX5400344,152,26
SRX5400345,127,22
SRX5400346,119,21
SRX5400347,119,21
SRX5400348,125,21
SRX5400349,128,21
SRX5400350,139,25
