reading in alignment
looping through records
SRR5817693,65.63262085783963
SRX2526900,65.63280476994434
SRX2526901,65.63229901165634
SRX2526902,65.6321610775778
SRX2526903,65.63211509955163
SRX2526904,65.63287373698363
SRX2526905,65.63250591277416
SRX2526906,65.63326455020616
SRX2526907,65.63220705560398
SRX2526908,65.63188520942072
SRX2526909,65.63225303363016
SRX2526910,65.6321840665909
SRX2526911,65.6329427040229
SRX2526912,65.63220705560398
SRX2526913,65.6321840665909
SRX2526914,65.63223004461707
SRX2526915,65.6321610775778
SRX2526916,65.63234498968254
SRX2526917,65.63197716547307
SRX2526918,65.63229901165634
SRX2526919,65.63177026435525
SRX2526920,65.63301167106216
SRX2526921,65.6321610775778
SRX2526922,65.6321840665909
SRX2526923,65.6319311874469
SRX2526924,65.63248292376107
SRX2526925,65.63227602264325
SRX2526926,65.63264384685272
SRX2526927,65.63321857217998
SRX2526928,65.6319081984338
SRX2526929,65.63223004461707
SRX2526930,65.63227602264325
SRX2526931,65.63213808856472
SRX2526932,65.63225303363016
SRX2526933,65.6324369457349
SRX2526934,65.63177026435525
SRX2526935,65.63227602264325
SRX2526936,65.63326455020616
SRX2526937,65.63195417645998
SRX2526938,65.6329197150098
SRX2526939,65.63282775895743
SRX2526940,65.63273580290507
SRX2526941,65.63245993474798
SRX2526942,65.63239096770872
SRX2526943,65.63223004461707
SRX2526944,65.63285074797054
SRX2526945,65.63285074797054
SRX2526946,65.6319311874469
SRX2526947,65.63223004461707
SRX2526948,65.63227602264325
SRX2526949,65.63232200066945
SRX2526950,65.6319081984338
SRX2526951,65.6316553192898
SRX2526952,65.6321840665909
SRX2526953,65.63220705560398
SRX2526954,65.63213808856472
SRX2526955,65.6329427040229
SRX2526956,65.63278178093125
SRX2526957,65.63248292376107
SRX2526958,65.63204613251234
SRX2526959,65.63310362711454
SRX2526960,65.63225303363016
SRX2526961,65.63220705560398
SRX2526962,65.63220705560398
SRX2526963,65.6329427040229
SRX2526964,65.63245993474798
SRX2526965,65.63211509955163
SRX2526966,65.63308063810143
SRX2526967,65.63296569303598
SRX2526968,65.6324369457349
SRX2526969,65.63154037422436
SRX2526970,65.63275879191816
SRX2526971,65.63225303363016
SRX2526972,65.63209211053854
SRX2526973,65.63181624238145
SRX2526974,65.63220705560398
SRX2526975,65.63303466007525
SRX2526976,65.63289672599672
SRX2526977,65.63227602264325
SRX2526978,65.63234498968254
SRX2526980,65.63188520942072
SRX2526981,65.63234498968254
SRX2526982,65.6319311874469
SRX2526983,65.63197716547307
SRX2526984,65.63183923139454
SRX2526985,65.63280476994434
SRX2526986,65.63298868204907
SRX2526987,65.63289672599672
SRX2526988,65.6329427040229
SRX2526989,65.6319311874469
SRX2526990,65.6329427040229
SRX2526991,65.63236797869563
SRX2526992,65.63252890178725
SRX2526993,65.63188520942072
SRX2526994,65.63285074797054
SRX2526995,65.6329197150098
SRX2526996,65.63239096770872
SRX2526997,65.63206912152545
SRX2526998,65.6319311874469
SRX2526999,65.63287373698363
SRX2527000,65.63225303363016
SRX2527001,65.63250591277416
SRX2527002,65.63303466007525
SRX2527003,65.63227602264325
SRX2527004,65.63220705560398
SRX2527005,65.63211509955163
SRX2527006,65.63229901165634
SRX2527007,65.6324369457349
SRX2527008,65.63200015448616
SRX2527009,65.63195417645998
SRX2527010,65.6329197150098
SRX2527011,65.6321610775778
SRX2527012,65.63220705560398
SRX2527013,65.63278178093125
SRX2527014,65.63301167106216
SRX2527015,65.63186222040763
SRX2527016,65.63285074797054
SRX2527017,65.63250591277416
SRX2527018,65.6324369457349
SRX2527019,65.63213808856472
SRX2527020,65.63308063810143
SRX2527021,65.6326668358658
SRX2527022,65.63289672599672
SRX2527023,65.63328753921925
SRX2527024,65.63239096770872
SRX2527025,65.63227602264325
SRX2527026,65.63289672599672
SRX2527027,65.6324369457349
SRX2527028,65.63206912152545
SRX2527029,65.63278178093125
SRX2527030,65.63220705560398
SRX2527031,65.6321610775778
SRX2527032,65.63296569303598
SRX2527033,65.63285074797054
SRX2527034,65.63262085783963
SRX2527035,65.63223004461707
SRX2527036,65.6324139567218
SRX2527037,65.63245993474798
SRX2527038,65.63252890178725
SRX2527039,65.63223004461707
SRX2527040,65.6321840665909
SRX2527041,65.6319081984338
SRX2527042,65.63234498968254
SRX2527043,65.63252890178725
SRX2527044,65.63223004461707
SRX2527045,65.63245993474798
SRX2527046,65.63220705560398
SRX2527047,65.63232200066945
SRX2527048,65.63225303363016
SRX2527049,65.63211509955163
SRX2527050,65.6321840665909
SRX2527051,65.63239096770872
SRX2527052,65.63211509955163
SRX2527053,65.63232200066945
SRX2527054,65.6321610775778
SRX2527055,65.63209211053854
SRX2527056,65.63211509955163
SRX2527057,65.63225303363016
SRX2527058,65.63236797869563
SRX2527059,65.63223004461707
SRX2527060,65.63220705560398
SRX2527061,65.63259786882654
SRX2527062,65.63229901165634
SRX2527063,65.63229901165634
SRX2527064,65.63197716547307
SRX2527065,65.63227602264325
SRX2527066,65.63310362711454
SRX2527067,65.63255189080034
SRX2527068,65.63280476994434
SRX2527069,65.63239096770872
SRX2527070,65.63275879191816
SRX2527071,65.63213808856472
SRX2527072,65.63220705560398
SRX2527073,65.63227602264325
SRX2527074,65.63225303363016
SRX2527075,65.63195417645998
SRX2527076,65.63285074797054
SRX2527077,65.63282775895743
SRX2527078,65.63333351724543
SRX2527079,65.63273580290507
SRX2527080,65.63312661612763
SRX2527081,65.63255189080034
SRX2527082,65.6329197150098
SRX2527083,65.63234498968254
SRX2527084,65.63305764908834
SRX2527085,65.63248292376107
SRX2527086,65.63213808856472
SRX2527087,65.63271281389198
SRX2527088,65.6321610775778
SRX2527089,65.63310362711454
SRX2527090,65.63188520942072
SRX2527091,65.63188520942072
SRX2527092,65.63227602264325
SRX2527093,65.63220705560398
SRX2527094,65.63188520942072
SRX2527095,65.63220705560398
SRX2527096,65.63245993474798
SRX2527097,65.63223004461707
SRX2527098,65.63289672599672
SRX2527099,65.63223004461707
SRX2527100,65.63252890178725
SRX2527101,65.63172428632907
SRX2527102,65.63211509955163
SRX2527103,65.6319081984338
SRX2527104,65.63225303363016
SRX2527105,65.63289672599672
SRX2527106,65.63312661612763
SRX2527107,65.6331955831669
SRX2527108,65.63273580290507
SRX2527109,65.63239096770872
SRX2527110,65.63289672599672
SRX2527111,65.6331725941538
SRX2527112,65.6326668358658
SRX2527113,65.63206912152545
SRX2527114,65.63250591277416
SRX2527115,65.63195417645998
SRX2527116,65.63174727534216
SRX2527118,65.63220705560398
SRX2527119,65.63213808856472
SRX2527120,65.63204613251234
SRX2527121,65.63225303363016
SRX2527122,65.63211509955163
SRX2527123,65.63225303363016
SRX2527124,65.63236797869563
SRX2527125,65.6329197150098
SRX2527126,65.6321840665909
SRX2527127,65.63236797869563
SRX2527128,65.63259786882654
SRX2527129,65.6329427040229
SRX2527130,65.63298868204907
SRX2527132,65.63312661612763
SRX2527133,65.63225303363016
SRX2527134,65.63301167106216
SRX2527135,65.63259786882654
SRX2527136,65.63211509955163
SRX2527137,65.63239096770872
SRX2527138,65.6319311874469
SRX2527139,65.63245993474798
SRX2527140,65.63326455020616
SRX2527141,65.6331955831669
SRX2527142,65.63280476994434
SRX2527143,65.63232200066945
SRX2527144,65.63234498968254
SRX2527145,65.63285074797054
SRX2527146,65.63234498968254
SRX2527147,65.63223004461707
SRX2527148,65.63239096770872
SRX2527149,65.63234498968254
SRX2527150,65.6319311874469
SRX2527151,65.63204613251234
SRX2527152,65.63333351724543
SRX2527153,65.63206912152545
SRX2527154,65.63213808856472
SRX2527155,65.6326668358658
SRX2527156,65.63245993474798
SRX2527157,65.63227602264325
SRX2527158,65.63282775895743
SRX2527159,65.63239096770872
